tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,Month-to-month,One year,Two year,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,yj_tenure,yj_monthly_charges,yj_total_charges,MonthlyCharges_over_Median
4,1,20.5,79.05,0,0,1,0,1,0,0,0,-1.2703041619828765,-1.4888287687087969,-1.50302398336707,-49.85
1,0,25.1,25.1,1,1,0,0,0,0,0,1,-1.64951068859475,-1.325998489888434,-1.8566708764051616,-45.25
28,1,54.4,1516.6,0,0,1,0,0,1,0,0,0.07729694625567074,-0.32619500100105364,0.08160525985269658,-15.95
39,1,58.6,2224.5,0,0,1,0,0,1,0,0,0.46014457930192076,-0.18658501216471052,0.3888193298352483,-11.75
11,1,84.8,888.75,0,1,0,0,0,0,1,0,-0.7298116152432648,0.6702396902112157,-0.29999552094108023,14.45
71,0,61.4,4310.35,0,0,0,1,0,1,0,0,1.3193994974194543,-0.09390323973961928,0.9949884243383803,-8.95
2,1,20.4,42.9,0,1,0,0,0,0,0,1,-1.5006572680319321,-1.4923944221032797,-1.7050176717469296,-49.95
30,1,79.65,2365.15,1,1,0,0,0,0,0,1,0.15223372353283068,0.5034984863369317,0.4408220446501588,9.3
17,1,20.15,353.65,0,0,1,0,0,0,0,1,-0.3981465169371277,-1.5013137577772593,-0.8475786054206704,-50.2
55,1,94.45,5073.1,0,1,0,0,0,1,0,0,0.9242434306301404,0.9807960246261562,1.1605710486002938,24.1
58,1,79.8,4526.85,0,1,0,0,1,0,0,0,1.002685710588044,0.5083655208497231,1.0440750912295678,9.45
5,1,54.2,308.25,1,1,0,0,0,0,1,0,-1.1744883931411274,-0.3328614677826038,-0.9187472249608849,-16.15
1,1,19.45,19.45,1,1,0,0,0,0,1,0,-1.64951068859475,-1.5263281441281547,-1.9212185088576206,-50.9
9,1,74.05,678.45,0,1,0,0,0,0,1,0,-0.8604404110614414,0.32132328065986154,-0.4739551811791531,3.7
26,1,49.15,1237.3,0,1,0,0,1,0,0,0,-0.0005552316562695923,-0.5017783251987664,-0.06987418781593685,-21.2
50,1,19.4,1023.95,0,0,0,1,0,1,0,0,0.7881601344608674,-1.5281171947201795,-0.20387143717233616,-50.95
72,1,113.65,8182.75,0,0,0,1,1,0,0,0,1.3423997654271964,1.5922717690092059,1.68784539543955,43.3
43,1,106.0,4532.3,0,0,1,0,0,1,0,0,0.5845984244882567,1.3495852647209319,1.0452879355365725,35.65
56,1,25.95,1444.05,0,0,0,1,1,0,0,0,0.950643434792482,-1.2961449890449483,0.044404701796491544,-44.4
1,1,19.1,19.1,0,1,0,0,0,0,0,1,-1.64951068859475,-1.5388580816292843,-1.9256367297625645,-51.25
72,1,103.4,7372.65,1,0,0,1,0,0,1,0,1.3423997654271964,1.266826249370104,1.5673555257822247,33.05
72,1,100.55,7325.1,0,0,0,1,1,0,0,0,1.3423997654271964,1.1759407955717756,1.5599817097341437,30.2
36,1,95.4,3474.2,0,1,0,0,0,0,1,0,0.36221479577601007,1.0112444149494344,0.7860891455872422,25.05
5,1,75.15,392.65,0,1,0,0,1,0,0,0,-1.1744883931411274,0.35718190279925044,-0.7916914728469787,4.8
13,1,84.45,1058.6,1,1,0,0,0,0,1,0,-0.6107472632943244,0.6589308067983953,-0.18077434062051403,14.1
44,1,89.15,3990.75,0,0,1,0,0,1,0,0,0.6147237935498152,0.8105234464734496,0.9190465748789781,18.8
70,1,107.9,7475.85,0,0,1,0,0,0,1,0,1.2962219315344548,1.4099723533740494,1.5832379589292944,37.55
44,1,19.5,835.5,0,0,1,0,0,1,0,0,0.6147237935498152,-1.524539404835723,-0.34086372064710446,-50.85
32,1,85.95,2628.6,1,1,0,0,0,1,0,0,0.224542435670572,0.7073744122497783,0.5323200216291645,15.6
69,1,24.95,1718.35,0,0,0,1,0,1,0,0,1.2728631746441463,-1.331273878426817,0.17850609866596756,-45.4
16,1,59.4,1023.9,1,1,0,0,0,0,1,0,-0.448619898948372,-0.16007349710403826,-0.20390518458797907,-10.95
68,1,19.5,1193.55,0,0,1,0,1,0,0,0,1.2493191910649597,-1.524539404835723,-0.0958603194151963,-50.85
16,1,69.95,1205.5,0,1,0,0,0,1,0,0,-0.448619898948372,0.18733383593702324,-0.08869279608934003,-0.4
68,1,82.85,5776.45,0,0,0,1,1,0,0,0,1.2493191910649597,0.6071908426308494,1.2975068005822807,12.5
4,1,19.0,78.9,0,1,0,0,0,0,0,1,-1.2703041619828765,-1.5424409052073038,-1.503703705443891,-51.35
26,0,38.85,1025.15,0,1,0,0,0,1,0,0,-0.0005552316562695923,-0.8502330878789109,-0.2030618676567479,-31.5
29,0,30.6,856.35,1,1,0,0,0,0,1,0,0.1151106542720647,-1.1339589062570876,-0.3246366736570549,-39.75
5,1,20.35,122.0,0,1,0,0,0,1,0,0,-1.1744883931411274,-1.494177693210862,-1.3385303258777186,-50.0
70,1,95.0,6602.9,0,0,1,0,1,0,0,0,1.2962219315344548,0.9984266552397718,1.4433301618963688,24.65
24,1,74.4,1712.9,0,0,1,0,1,0,0,0,-0.08166574183383808,0.33273687414798264,0.17600313267539053,4.05
72,1,78.45,5682.25,0,0,0,1,1,0,0,0,1.3423997654271964,0.4645389063022084,1.2799154961487003,8.1
1,1,74.3,74.3,0,1,0,0,0,0,0,1,-1.64951068859475,0.329476232972795,-1.5250270284390142,3.95
70,0,51.05,3635.15,0,0,1,0,1,0,0,0,1.2962219315344548,-0.4380895706059679,0.8290138287803349,-19.3
36,1,19.2,702.9,0,1,0,0,1,0,0,0,0.36221479577601007,-1.5352765264941346,-0.4518201432762545,-51.15
38,1,99.55,3734.25,1,1,0,0,0,0,1,0,0.42796708369087405,1.1440083708411495,0.8547423021414783,29.2
17,1,70.0,1144.5,1,1,0,0,0,0,1,0,-0.3981465169371277,0.18897111209832396,-0.1258535141326108,-0.35
41,1,109.1,4454.25,0,0,1,0,1,0,0,0,0.5231909668554814,1.4480728650874513,1.0278137593402974,38.75
1,1,45.3,45.3,1,1,0,0,0,0,1,0,-1.64951068859475,-0.6313668917649817,-1.688335969144807,-25.05
2,0,29.85,75.6,1,1,0,0,1,0,0,0,-1.5006572680319321,-1.1599961237776697,-1.518904475711772,-40.5
14,1,76.45,1117.55,0,1,0,0,0,0,1,0,-0.5547408378026305,0.39951281081827733,-0.14274310384657773,6.1
2,1,95.1,180.25,1,1,0,0,0,1,0,0,-1.5006572680319321,1.0016314509184692,-1.1738735450255289,24.75
1,1,19.8,19.8,1,1,0,0,0,0,0,1,-1.64951068859475,-1.5138134611164333,-1.916856383976362,-50.55
13,1,72.8,930.05,0,1,0,0,0,0,1,0,-0.6107472632943244,0.2805293821788162,-0.269538606028451,2.45
6,1,18.95,110.15,0,1,0,0,0,0,0,1,-1.0871551037834613,-1.5442327947830372,-1.378954461659813,-51.4
4,1,76.65,333.6,1,1,0,0,1,0,0,0,-1.2703041619828765,0.40602074945382066,-0.8781162490911759,6.3
5,1,99.15,465.05,1,1,0,0,0,0,0,1,-1.1744883931411274,1.1312290832731922,-0.6980634967829263,28.8
15,1,101.75,1669.4,0,1,0,0,0,0,1,0,-0.5007629740697964,1.2142301935704038,0.15580929294982993,31.4
47,1,75.45,3545.1,0,1,0,0,0,1,0,0,0.7029412865073081,0.36695510780209273,0.8051769229450955,5.1
8,1,64.1,504.05,0,1,0,0,0,0,0,1,-0.9312131934186263,-0.004811664276977457,-0.6520687647661952,-6.25
17,0,25.65,440.2,0,1,0,0,0,0,0,1,-0.3981465169371277,-1.306673756621941,-0.728891038476084,-44.7
15,1,75.1,1151.55,0,1,0,0,0,0,0,1,-0.5007629740697964,0.35555276915092227,-0.12148429052228778,4.75
26,1,95.85,2475.35,0,0,1,0,1,0,0,0,-0.0005552316562695923,1.0256598713785208,0.4799766169835963,25.5
23,1,54.4,1249.25,0,1,0,0,0,0,1,0,-0.1235691070706996,-0.32619500100105364,-0.06289565894200477,-15.95
4,1,72.75,317.75,0,1,0,0,0,0,1,0,-1.2703041619828765,0.278896608627328,-0.9032390951880525,2.4
29,1,19.85,535.05,0,0,1,0,0,0,0,1,0.1151106542720647,-1.512026878377857,-0.6173655410774929,-50.5
25,1,19.05,461.3,0,1,0,0,0,0,0,1,-0.040679185263632685,-1.5406493344399008,-0.7026356467352391,-51.3
9,1,44.95,431.0,1,1,0,0,0,0,0,1,-0.8604404110614414,-0.6431848235328229,-0.7406330477159523,-25.4
18,1,49.55,878.35,1,1,0,0,0,0,0,1,-0.34920082513285305,-0.48835610498210114,-0.30783095380420544,-20.8
3,1,94.85,335.75,0,1,0,0,0,0,1,0,-1.3774251677095442,0.9936190161229727,-0.8747772832993863,24.5
69,0,46.25,3121.4,0,0,0,1,1,0,0,0,1.2728631746441463,-0.5993215447034088,0.6865306411790404,-24.1
14,1,19.35,324.8,0,0,1,0,0,0,0,1,-0.5547408378026305,-1.5299065574291648,-0.8919520307969884,-51.0
19,1,69.6,1394.55,0,1,0,0,0,0,0,1,-0.30165965002809025,0.175870599871516,0.01821510837410818,-0.75
39,1,90.7,3413.25,0,1,0,0,0,0,1,0,0.46014457930192076,0.8603920684051211,0.7694463286120923,20.35
31,1,101.4,3143.65,0,1,0,0,0,0,1,0,0.18870045504800334,1.2030657566078082,0.693051062662696,31.05
24,1,20.25,439.75,0,0,1,0,0,0,0,1,-0.08166574183383808,-1.4977451279663099,-0.7294611029287056,-50.1
14,1,48.8,664.4,0,1,0,0,1,0,0,0,-0.5547408378026305,-0.513529017919389,-0.48694520032054994,-21.55
64,1,74.35,4759.55,0,0,0,1,0,0,0,1,1.1532048597782154,0.3311065920591163,1.094918327898178,4.0
50,1,19.35,1033.0,0,0,1,0,0,0,0,1,0.7881601344608674,-1.5299065574291648,-0.197783294966575,-51.0
52,1,68.75,3482.85,0,0,1,0,0,0,1,0,0.8434416676242629,0.14801442719217836,0.788433390860974,-1.6
28,1,100.2,2688.45,0,0,1,0,0,0,1,0,0.07729694625567074,1.164767003943115,0.5521442303446549,29.85
21,1,20.85,435.25,0,0,0,1,0,1,0,0,-0.21037318606620267,-1.4763582374537116,-0.7351857832452006,-49.5
25,1,95.9,2448.75,1,1,0,0,0,0,1,0,-0.040679185263632685,1.0272612941054455,0.4706465035237796,25.55
17,1,19.35,307.0,0,0,1,0,0,0,0,1,-0.3981465169371277,-1.5299065574291648,-0.9208141397794656,-51.0
58,0,45.0,2689.35,0,0,1,0,0,1,0,0,1.002685710588044,-0.6414961564220545,0.5524398139184878,-25.35
17,1,81.5,1329.2,1,1,0,0,1,0,0,0,-0.3981465169371277,0.5634806090592139,-0.01744443350033937,11.15
51,1,25.5,1281.25,0,0,0,1,0,0,0,1,0.8159478490179468,-1.3119412987343209,-0.04445048106612306,-44.85
72,0,48.9,3527.0,0,0,0,1,0,0,0,1,1.3423997654271964,-0.5101710791396107,0.8003312990018762,-21.45
52,1,84.1,4348.65,1,1,0,0,0,0,1,0,0.8434416676242629,0.6476186260978514,1.003804041261198,13.75
27,1,19.6,561.15,0,0,0,1,0,0,0,1,0.038755248387426125,-1.520962856900788,-0.5892913819202074,-50.75
3,1,20.0,63.6,0,1,0,0,0,0,0,1,-1.3774251677095442,-1.5066689564812639,-1.5786808651196045,-50.35
64,1,81.3,5129.3,0,0,0,1,0,0,0,1,1.1532048597782154,0.5570007082090328,1.1720162431974364,10.95
45,1,95.2,4285.8,0,0,0,1,0,1,0,0,0.6444812735320022,1.0048360092535613,0.9893068894874683,24.85
3,0,36.45,93.7,1,1,0,0,0,0,0,1,-1.3774251677095442,-0.9322975422610712,-1.4407866235923235,-33.9
71,1,83.3,5894.5,0,0,0,1,0,1,0,0,1.3193994974194543,0.6217497532645271,1.3192521745773358,12.95
1,0,25.05,25.05,1,1,0,0,0,0,0,1,-1.64951068859475,-1.3277567123642924,-1.857193962300717,-45.3
58,1,20.3,1160.75,0,0,0,1,0,1,0,0,1.002685710588044,-1.4959612615826947,-0.11581251491719452,-50.05
34,1,89.85,3091.75,0,1,0,0,0,0,1,0,0.29446662195478274,0.8330522542181662,0.6777875004339239,19.5
8,1,49.85,365.55,1,1,0,0,0,0,1,0,-0.9312131934186263,-0.4782944027388281,-0.8300590606540735,-20.5
15,1,19.8,272.95,0,1,0,0,0,0,0,1,-0.5007629740697964,-1.5138134611164333,-0.9796911693058215,-50.55
66,0,54.65,3632.0,0,0,0,1,1,0,0,0,1.2016586436086107,-0.31786432521427793,0.8281874814258257,-15.7
12,0,29.35,381.2,0,1,0,0,0,1,0,0,-0.6690121449776787,-1.1773792489757415,-0.8076537356305412,-41.0
58,1,19.15,1035.5,0,0,0,1,1,0,0,0,1.002685710588044,-1.5370671459282974,-0.1961085030193645,-51.2
3,1,19.1,52.0,0,0,0,1,0,0,0,1,-1.3774251677095442,-1.5388580816292843,-1.6449544271450807,-51.25
43,0,55.55,2342.2,1,1,0,0,0,1,0,0,0.5845984244882567,-0.28789585247325283,0.4324971926012894,-14.8
9,1,80.55,653.9,0,1,0,0,0,0,1,0,-0.8604404110614414,0.5326910733882436,-0.4967873883939965,10.2
3,1,20.25,71.2,0,0,1,0,0,0,0,1,-1.3774251677095442,-1.4977451279663099,-1.539952078297608,-50.1
22,1,69.5,1498.2,1,0,1,0,1,0,0,0,-0.1664493239068418,0.17259464746749884,0.07229837460007309,-0.85
40,1,106.0,4178.65,0,0,1,0,1,0,0,0,0.4918803330743284,1.3495852647209319,0.9642212456099156,35.65
68,1,25.5,1821.8,0,0,0,1,1,0,0,0,1.2493191910649597,-1.3119412987343209,0.2249303626296129,-44.85
54,1,104.3,5278.15,1,1,0,0,0,0,1,0,0.8975814827917186,1.29549001973156,1.2018839454453767,33.95
50,1,79.6,4024.2,0,0,0,1,0,0,0,1,0.7881601344608674,0.5018759983820765,0.9272030563994847,9.25
1,1,55.25,55.25,0,1,0,0,0,0,1,0,-1.64951068859475,-0.29788154491526436,-1.6253747271437813,-15.1
72,1,88.05,6520.8,0,0,0,1,1,0,0,0,1.3423997654271964,0.77509583186124,1.4294751147110505,17.7
40,1,20.4,854.9,0,0,1,0,1,0,0,0,0.4918803330743284,-1.4923944221032797,-0.3257555831978626,-49.95
72,1,117.6,8308.9,0,0,0,1,1,0,0,0,1.3423997654271964,1.7171249258766819,1.7057969275254903,47.25
6,1,20.0,109.2,0,1,0,0,0,0,0,1,-1.0871551037834613,-1.5066689564812639,-1.3823322485373144,-50.35
5,1,19.65,92.05,0,1,0,0,0,1,0,0,-1.1744883931411274,-1.519175046644072,-1.4474206219652412,-50.7
48,1,70.55,3420.5,0,0,1,0,0,1,0,0,0.7316665616121936,0.2069757473794528,0.7714375560938588,0.2
1,1,93.85,93.85,1,1,0,0,0,0,1,0,-1.64951068859475,0.9615543597155229,-1.4401878234363874,23.5
64,1,65.8,4068.0,0,0,1,0,0,0,0,1,1.1532048597782154,0.05114753973030832,0.9378071319318646,-4.55
17,1,20.05,337.9,0,0,1,0,0,1,0,0,-0.3981465169371277,-1.50488358869731,-0.8714541943742035,-50.3
40,1,80.0,3168.75,0,1,0,0,0,0,1,0,0.4918803330743284,0.514853900149108,0.7003654725456792,9.65
41,0,35.4,1412.4,0,0,1,0,0,1,0,0,0.5231909668554814,-0.9683172538822495,0.027738017522362414,-34.95
51,1,79.6,3974.7,0,0,1,0,1,0,0,0,0.8159478490179468,0.5018759983820765,0.9151148006391281,9.25
41,1,80.25,3439.0,0,1,0,0,0,0,1,0,0.5231909668554814,0.5229627712972692,0.7765043840521991,9.9
1,1,50.45,50.45,1,1,0,0,0,0,0,1,-1.64951068859475,-0.45818364389066585,-1.6546095726443635,-19.9
2,1,20.45,42.45,0,1,0,0,0,0,0,1,-1.5006572680319321,-1.4906114475160324,-1.7082208918373072,-49.9
68,1,79.6,5461.45,0,0,1,0,0,1,0,0,1.2493191910649597,0.5018759983820765,1.2378125163332676,9.25
24,1,24.7,571.75,0,0,0,1,0,0,0,1,-0.08166574183383808,-1.3400710232945148,-0.5781671682507072,-45.65
70,1,77.3,5498.2,0,0,0,1,0,1,0,0,1.2962219315344548,0.4271633284287829,1.2449072102065701,6.95
3,0,29.75,96.85,0,1,0,0,0,0,1,0,-1.3774251677095442,-1.1634711343505204,-1.4283576517704988,-40.6
2,1,44.9,111.05,0,1,0,0,1,0,0,0,-1.5006572680319321,-0.6448736214298214,-1.375774276133412,-25.45
3,0,29.8,94.4,0,1,0,0,0,1,0,0,-1.3774251677095442,-1.1617335286875594,-1.437998252862047,-40.55
7,1,74.65,521.1,1,1,0,0,0,0,1,0,-1.0064820089535154,0.34088713154208394,-0.6327913644766366,4.3
13,1,71.95,923.85,0,1,0,0,0,0,1,0,-0.6107472632943244,0.25276147748414757,-0.27404562607428523,1.6
7,1,20.75,141.1,0,1,0,0,0,0,0,1,-1.0064820089535154,-1.4799197857096422,-1.2791073146742893,-49.6
12,1,56.3,628.65,0,1,0,0,0,0,0,1,-0.6690121449776787,-0.2629480671412938,-0.520947236095992,-14.05
53,1,105.25,5576.3,0,0,1,0,0,0,1,0,0.8706501574850521,1.3257273138299073,1.2598679022655068,34.9
12,1,94.2,1046.1,1,1,0,0,0,0,1,0,-0.6690121449776787,0.9727797135390885,-0.1890407043442965,23.85
63,1,19.55,1245.6,0,0,0,1,0,0,0,1,1.128668673171682,-1.5227509760296476,-0.06502187458013747,-50.8
15,1,84.45,1287.85,0,1,0,0,0,0,0,1,-0.5007629740697964,0.6589308067983953,-0.04068900797990928,14.1
36,1,53.65,1939.35,0,0,1,0,0,0,0,1,0.36221479577601007,-0.3512031369215917,0.27535308593392993,-16.7
4,0,29.9,118.25,0,1,0,0,0,0,1,0,-1.2703041619828765,-1.1582589192723438,-1.3509957829355352,-40.45
24,1,19.7,452.55,0,0,0,1,0,0,0,1,-0.08166574183383808,-1.5173875444584635,-0.7134126867032531,-50.65
61,0,43.7,2696.55,0,0,1,0,0,1,0,0,1.0789523761275142,-0.6854444088551842,0.554801828982648,-26.65
16,1,55.3,875.35,0,1,0,0,0,0,1,0,-0.448619898948372,-0.29621700014765173,-0.3101040250580235,-15.05
65,1,19.85,1267.05,0,0,0,1,0,1,0,0,1.177533226731727,-1.512026878377857,-0.0525926148761181,-50.5
26,1,19.65,494.9,0,0,0,1,0,1,0,0,-0.0005552316562695923,-1.519175046644072,-0.6626151670541788,-50.7
16,1,49.45,799.0,0,1,0,0,0,0,0,1,-0.448619898948372,-0.4917109490419371,-0.37001290369082,-20.9
54,1,106.55,5763.3,1,0,1,0,1,0,0,0,0.8975814827917186,1.3670735276541879,1.2950640347070066,36.2
1,1,20.1,20.1,1,1,0,0,0,0,0,1,-1.64951068859475,-1.5030985227179798,-1.9131608236475897,-50.25
5,1,20.45,106.9,0,0,0,1,0,0,0,1,-1.1744883931411274,-1.4906114475160324,-1.3906010182187085,-49.9
19,0,39.7,710.05,0,1,0,0,0,0,1,0,-0.30165965002809025,-0.8212539770346677,-0.4454557419586161,-30.65
10,1,54.5,568.2,0,1,0,0,0,1,0,0,-0.7934821062361607,-0.3228624102810309,-0.5818754837575577,-15.85
23,1,83.8,1900.25,1,1,0,0,0,0,1,0,-0.1235691070706996,0.6379198358303018,0.2588407457719416,13.45
3,1,55.15,159.15,1,1,0,0,0,0,0,1,-1.3774251677095442,-0.3012109504835619,-1.2282065495542989,-15.2
72,1,111.6,8012.75,0,0,0,1,1,0,0,0,1.3423997654271964,1.5273544342734524,1.663324156040771,41.25
10,1,86.65,856.65,1,1,0,0,0,0,1,0,-0.7934821062361607,0.7299610174611816,-0.32440535153832994,16.3
10,1,55.55,551.3,0,1,0,0,0,0,0,1,-0.7934821062361607,-0.28789585247325283,-0.5997697644948194,-14.8
11,1,20.55,184.95,0,0,1,0,0,0,0,1,-0.7298116152432648,-1.4870463849448152,-1.1624206925840932,-49.8
37,1,106.75,4056.75,1,1,0,0,1,0,0,0,0.39533012829048825,1.3734313162805205,0.9350916466851664,36.4
17,1,62.1,1096.65,0,0,1,0,0,0,0,1,-0.3981465169371277,-0.07077954010951021,-0.15605154922520903,-8.25
36,1,104.5,3684.95,0,1,0,0,0,1,0,0,0.36221479577601007,1.3018573736098566,0.8420075237772265,34.15
17,1,101.8,1752.45,0,1,0,0,0,0,1,0,-0.3981465169371277,1.2158248919777221,0.1940338349043283,31.45
66,1,110.6,7210.85,0,0,1,0,0,1,0,0,1.2016586436086107,1.4956569974246274,1.542117192879754,40.25
61,1,84.9,5264.5,0,0,1,0,1,0,0,0,1.0789523761275142,0.6734701961524704,1.199171365217496,14.55
22,1,93.2,2157.3,0,1,0,0,0,0,0,1,-0.1664493239068418,0.9406994425498253,0.3631030555108308,22.85
1,0,24.4,24.4,0,1,0,0,0,0,1,0,-1.64951068859475,-1.3506356453588801,-1.864063266162444,-45.95
6,1,70.55,433.95,0,1,0,0,0,1,0,0,-1.0871551037834613,0.2069757473794528,-0.736847783647553,0.2
31,1,78.45,2435.15,1,1,0,0,0,0,1,0,0.18870045504800334,0.4645389063022084,0.4658469720156463,8.1
68,1,85.0,5607.75,0,0,0,1,0,1,0,0,1.2493191910649597,0.6767004344382893,1.2658482507704973,14.65
34,1,87.45,2874.15,1,1,0,0,0,0,1,0,0.29446662195478274,0.7557585706366925,0.6116288567802358,17.1
52,1,85.8,4433.3,0,1,0,0,1,0,0,0,0.8434416676242629,0.702532744965208,1.0230845124408965,15.45
10,1,91.1,964.35,0,1,0,0,0,0,1,0,-0.7934821062361607,0.8732516132352619,-0.2450015382900059,20.75
29,1,70.75,1974.8,1,1,0,0,0,0,1,0,0.1151106542720647,0.2135204416178826,0.2901106464669859,0.4
72,1,20.1,1460.85,0,0,0,1,1,0,0,0,1.3423997654271964,-1.5030985227179798,0.05314099098320209,-50.25
47,1,20.05,951.55,0,0,1,0,0,0,0,1,0.7029412865073081,-1.50488358869731,-0.25408093041080243,-50.3
24,1,74.8,1821.2,0,0,1,0,0,0,0,1,-0.08166574183383808,0.3457763654978483,0.22466684762947786,4.45
65,1,24.8,1600.95,0,0,1,0,0,1,0,0,1.177533226731727,-1.3365514377499943,0.12322299106402362,-45.55
4,1,100.85,399.25,0,1,0,0,0,0,0,1,-1.2703041619828765,1.1855161495403679,-0.782647434162971,30.5
12,1,101.35,1218.55,1,1,0,0,0,0,1,0,-0.6690121449776787,1.2014706155362551,-0.08092578766282688,31.0
1,1,81.7,81.7,1,1,0,0,0,0,1,0,-1.64951068859475,0.5699593919553266,-1.4911694503189596,11.35
33,1,68.25,2171.15,1,1,0,0,0,0,1,0,0.25978882803406383,0.13161717216020366,0.3684516196719897,-2.1
34,1,105.1,3634.8,0,1,0,0,0,0,1,0,0.29446662195478274,1.320954287835288,0.8289220388050546,34.75
14,1,20.4,292.4,0,0,0,1,0,0,0,1,-0.5547408378026305,-1.4923944221032797,-0.9454322563911794,-49.95
4,1,79.15,317.25,1,1,0,0,0,0,1,0,-1.2703041619828765,0.4872703773554535,-0.9040466478099546,8.8
13,1,20.0,218.55,0,0,1,0,0,0,0,1,-0.6107472632943244,-1.5066689564812639,-1.0862790219287861,-50.35
65,1,79.4,5071.9,0,0,0,1,1,0,0,0,1.177533226731727,0.4953853297073543,1.1603256375399742,9.05
23,1,57.2,1423.35,0,0,1,0,0,1,0,0,-0.1235691070706996,-0.2330413610805741,0.0335354523298618,-13.15
55,1,58.6,3068.6,0,0,0,1,0,0,1,0,0.9242434306301404,-0.18658501216471052,0.6709174635673825,-11.75
49,1,94.8,4690.65,0,0,0,1,0,0,1,0,0.7600695254995882,0.99201635079163,1.080061226926392,24.45
60,1,102.5,6157.6,0,0,1,0,1,0,0,0,1.0537615059970018,1.238144886380711,1.3665716287643366,32.15
69,1,20.35,1442.65,0,0,1,0,0,1,0,0,1.2728631746441463,-1.494177693210862,0.04367326143256444,-50.0
40,1,84.9,3369.05,0,1,0,0,0,0,1,0,0.4918803330743284,0.6734701961524704,0.7572379348172233,14.55
67,1,69.2,4671.65,0,0,0,1,0,1,0,0,1.2255857951871587,0.1627648037990962,1.0759355713157364,-1.15
35,1,95.45,3474.05,1,1,0,0,0,0,1,0,0.32860085336873746,1.0128463684458808,0.7860484555299975,25.1
19,1,100.95,1875.55,1,0,1,0,0,0,1,0,-0.30165965002809025,1.1887074878435286,0.24827858453566373,30.6
13,1,20.85,272.35,0,0,0,1,0,0,0,1,-0.6107472632943244,-1.4763582374537116,-0.9807764935234916,-49.5
41,1,88.5,3645.05,0,1,0,0,1,0,0,0,0.5231909668554814,0.7895926900142859,0.8316074461490177,18.15
4,0,35.0,135.75,0,1,0,0,0,0,0,1,-1.2703041619828765,-0.982058398664691,-1.2951185260711093,-35.35
24,1,55.15,1319.85,0,1,0,0,0,0,1,0,-0.08166574183383808,-0.3012109504835619,-0.022652757592622707,-15.2
5,0,50.95,229.4,0,1,0,0,0,1,0,0,-1.1744883931411274,-0.44143743290184645,-1.0635597579615055,-19.4
5,1,64.0,370.25,0,1,0,0,0,0,1,0,-1.1744883931411274,-0.008106595998635398,-0.8232564776306884,-6.35
1,1,69.1,69.1,1,1,0,0,0,0,0,1,-1.64951068859475,0.1594875254083468,-1.5503366513510843,-1.25
72,1,80.2,5714.2,0,0,0,1,1,0,0,0,1.3423997654271964,0.5213411393035046,1.2859062047140495,9.85
24,1,49.3,1233.25,0,1,0,0,0,1,0,0,-0.08166574183383808,-0.4967441029290377,-0.07225070164421765,-21.05
42,1,84.35,3571.6,0,0,0,1,0,1,0,0,0.5540920985342753,0.6556990922606432,0.8122381474577203,14.0
4,1,20.05,83.3,0,1,0,0,0,0,0,1,-1.2703041619828765,-1.50488358869731,-1.484148686854744,-50.3
68,1,117.2,8035.95,0,0,1,0,0,1,0,0,1.2493191910649597,1.704495199053225,1.6666933274384854,46.85
33,1,20.1,579.4,0,0,1,0,0,0,0,1,0.25978882803406383,-1.5030985227179798,-0.5702339640152381,-50.25
1,1,69.6,69.6,1,1,0,0,0,0,1,0,-1.64951068859475,0.175870599871516,-1.5478432849814578,-0.75
31,1,103.45,3066.45,1,0,1,0,0,0,1,0,0.18870045504800334,1.2684191410926324,0.6702774649249896,33.1
4,1,77.95,305.55,1,1,0,0,1,0,0,0,-1.2703041619828765,0.44829341911284426,-0.9232196212944749,7.6
69,1,109.95,7634.25,0,0,0,1,0,0,1,0,1.2728631746441463,1.4750428316818713,1.6073002384549493,39.6
38,1,94.75,3653.0,0,1,0,0,0,0,1,0,0.42796708369087405,0.990413625925337,0.8336863960941088,24.4
3,1,80.0,241.3,0,1,0,0,0,0,1,0,-1.3774251677095442,0.514853900149108,-1.0395424378462192,9.65
48,1,79.65,3870.3,0,0,0,1,0,0,1,0,0.7316665616121936,0.5034984863369317,0.889246420620963,9.3
15,1,25.2,387.9,0,0,0,1,0,0,0,1,-0.5007629740697964,-1.3224827635831053,-0.7982707423341252,-45.15
25,1,19.9,527.5,0,0,1,0,0,1,0,0,-0.040679185263632685,-1.510240600546022,-0.6256765621800068,-50.45
1,1,78.45,78.45,1,1,0,0,0,0,1,0,-1.64951068859475,0.4645389063022084,-1.5057486040719823,8.1
48,0,44.8,2104.55,0,1,0,0,0,0,1,0,0.7316665616121936,-0.6482516101933085,0.3424944589605815,-25.55
1,1,20.3,20.3,0,1,0,0,0,0,0,1,-1.64951068859475,-1.4959612615826947,-1.9107188540417719,-50.05
1,1,19.2,19.2,0,1,0,0,0,0,1,0,-1.64951068859475,-1.5352765264941346,-1.9243685582434302,-51.15
37,1,80.05,3019.1,0,0,1,0,0,0,1,0,0.39533012829048825,0.5164758167085427,0.656096951935897,9.7
66,1,107.35,7051.95,0,0,1,0,1,0,0,0,1.2016586436086107,1.3924996496591218,1.516916385829475,37.0
26,0,47.85,1190.5,0,0,1,0,1,0,0,0,-0.0005552316562695923,-0.5454535209176286,-0.09769825672414473,-22.5
